thread_id,brand,customer_tweet_id,customer_text,gold_reply,created_at
uber_8600,Uber_Support,8600,"@Uber_Support I have already use these alternative a few days ago, and haven't had any answer yet :/",@117519 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Tue Oct 31 23:56:09 +0000 2017
uber_8604,Uber_Support,8604,@Uber_Support I all ready send the DM,@117519 We appreciate your interest in partnering with us! Head over to https://t.co/ECaQNtAugG to get the sign-up process started.,Wed Nov 01 00:34:46 +0000 2017
uber_8601,Uber_Support,8601,"@Uber_Support were can I receive attention ? Im a restaurant owner in Queretaro, Mexico and I want to work with your apo",@117519 Find out more info about Partnering here: https://t.co/ZwVoSvDV1Z,Tue Oct 31 23:15:20 +0000 2017
uber_8607,Uber_Support,8607,@115873 How about your drivers in London don’t cancel on you after 15 minutes of being ‘on the way’ then charge you anyway. Happened several times.,@117520 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Tue Oct 31 23:16:55 +0000 2017
uber_8658,Uber_Support,8658,@Uber_Support: Do you have a customer support email?,@117521 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,Tue Oct 31 23:18:46 +0000 2017
uber_9307,Uber_Support,9307,"So @Uber_Support your ""support team"" gave me BS ""answers"" and then refused to speak to me. PayPal didn't. Goodbye, @115873! :) Hello, @115879. https://t.co/79MBtmyS1t",@117656 Sorry to hear about the trouble. We just sent you a DM.,Tue Oct 31 23:17:24 +0000 2017
uber_9311,Uber_Support,9311,@117658 @117115 @115877 We don't just want #Convenience!!!! We want you to get our orders correct!!! @117115 @McDonalds #ihatemcdonalds,@117657 Here to help! Please send us a note at https://t.co/1HQv7maoLK and we'll be happy to look into this for you.,Wed Nov 01 00:00:42 +0000 2017
uber_9314,Uber_Support,9314,@115873 1 That makes @115879 better than U! When somebody throws up in a driver's vehicle they remove the rating! Especially if they have to $$$,@117659 Sorry to hear that. We just sent you a DM.,Tue Oct 31 22:23:16 +0000 2017
uber_9316,Uber_Support,9316,Wish I could give Uber drivers 5 stars while simultaneously giving the @Uber_Support app a 0 star rating for giving the wrong directions 🙄,@117660 We can take a look! Send us a note via https://t.co/QDn91HzZV0 so our team can get in touch.,Tue Oct 31 23:37:56 +0000 2017
uber_9318,Uber_Support,9318,@115877 can you bring me a bottle of sparkling rosé?,@117661 Here to help! Send us a note at https://t.co/NcKEnQDmxQ so our team can connect.,Tue Oct 31 23:32:35 +0000 2017
uber_9320,Uber_Support,9320,"@Uber_Support I accidentally picked up the wrong order from my lobby, can you help? I can deliver the food if I have an apt number.",@117662 Here to help! Follow up here; https://t.co/Tq0sPMsSdu and our team will connect right away.,Tue Oct 31 23:37:46 +0000 2017
uber_9322,Uber_Support,9322,@Uber_Support I submitted again through the link you provided me.,@117663 We've followed up via DM!,Tue Oct 31 23:45:37 +0000 2017
uber_9326,Uber_Support,9326,"@Uber_Support when will you update your in app location services for Edmonton, Alberta, Canada? Uber drivers never find our area Maple Crest",@117663 We can take a look! Send us a note via https://t.co/QDn91HzZV0 so our team can get in touch.,Mon Oct 30 06:01:16 +0000 2017
uber_9328,Uber_Support,9328,@115877 My app isn’t working whenever I try to check out.,@117664 We're here to help! Send us a DM with your email address so we can follow up.,Tue Oct 31 23:32:23 +0000 2017
uber_9337,Uber_Support,9337,"@Uber_Support I waited 20 minutes for a ride - driver around the corner the whole time! No $5.00 fee, please.",@117665 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Tue Oct 31 23:36:35 +0000 2017
uber_9339,Uber_Support,9339,@659 @115877 It just doesn’t make sense https://t.co/ULdLAtcea2,@117666 We're sorry to hear this. Please contact us via https://t.co/ZFaWy0Lkdu so our team can connect.,Tue Oct 31 23:26:23 +0000 2017
uber_9851,Uber_Support,9851,@Uber_Support STOP SENDING ME DRIVERS SAYING THEIR 5 MINUTES AWAY WHEN THEY'RE REALLY 20 I HAVE PLACES TO BE!,@117812 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Tue Oct 31 23:50:50 +0000 2017
uber_9853,Uber_Support,9853,"@Uber_Support I've had 10+ emails trying to get UberEats charges moved to a correct card. 3 of 6 moved, getting run around. Help!",@116866 Here to help! Send us a DM with your email address so we can assist.,Tue Oct 31 23:48:05 +0000 2017
uber_9855,Uber_Support,9855,@Uber_Support Pretty sure I detailed what the issue is blatantly. Y’all have no filter whatsoever on the driving skills of who you hire.,@117813 Here to help. A member of our team have followed up via DM.,Wed Nov 01 00:24:06 +0000 2017
uber_9856,Uber_Support,9856,Why is everyone that works for @115873 literally the worst driver on the road at any given time,"@117813 Here to help! Please DM us your email address and provide more details about your concern, so we can further assist.",Tue Oct 31 23:39:59 +0000 2017
uber_9859,Uber_Support,9859,@Uber_Support but i dont register yet thanks to the sms code,@117814 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Wed Nov 01 00:46:23 +0000 2017
uber_9860,Uber_Support,9860,@Uber_Support today dont works the sms code for registration new account?,@117814 Here to help. Send us a note at https://t.co/dwDjAokZht so our team can connect.,Tue Oct 31 23:46:48 +0000 2017
uber_9863,Uber_Support,9863,@115877 is a joke. Made us wait 50 minutes just to tell us they can't fulfill the order and cancelled it😡,@117815 Here to help! Please send us a note at https://t.co/StKy7B0k57 and we'll be happy to look into this for you.,Tue Oct 31 23:39:01 +0000 2017
uber_10319,Uber_Support,10319,"@115873 @Uber_Support hopeless. Waiting for someone to respond on my request, more than 30 hrs","@117869 Hi, Biplab. A member of our team has been in touch via in-app support regarding this issue. Please check the ""Help"" section of the app and reply there directly.",Wed Nov 22 11:44:07 +0000 2017
uber_10609,Uber_Support,10609,. @Uber_Support two days Ives been trying to us this app. All I want McDonald's breakfast while not having to leave my bed and this is very problematic. https://t.co/4jzMdFbtpx,@117939 We're here to help! Send us a DM with your email address so we can assist.,Fri Dec 01 14:57:30 +0000 2017
uber_10698,Uber_Support,10698,@Uber_Support Thanks - our baby is &lt;12mos and we need our car seat to fly so I was wondering if we can bring our own car seat and install via belt buckle in any UberX to go to the airport,"@117969 Hi there! Yes, you're always welcome to bring your own car seat along for the ride.",Fri Dec 01 14:58:15 +0000 2017
uber_10700,Uber_Support,10700,@Uber_Support can we bring our own carseat in an UberX ride to the airport?,@117969 Here to help! Find out more here on how Uber Car Seat works https://t.co/B7TnOOg1JY,Thu Nov 30 15:13:20 +0000 2017
uber_10702,Uber_Support,10702,@115873 I am still waiting for a response in regards to my account being disabled. Is there a number I can call?,@117970 Sorry to hear about the trouble! We just sent you a DM.,Tue Oct 31 22:40:29 +0000 2017
uber_10706,Uber_Support,10706,Want’s the point of Uber VIP when 4 of my friends that aren’t VIP’s all got 50% deals ? @Uber_Support,@117972 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 01 00:01:20 +0000 2017
uber_10708,Uber_Support,10708,I had a couple of @115873 drivers show up at my house with that Middle Eastern attire stinking of ME food.,@117973 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,Tue Oct 31 23:53:59 +0000 2017
uber_11146,Uber_Support,11146,I need to file a complaint w/ @115873 ASAP! Anyone know of the email address I need???,@118109 Hi there! You may write into https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 01 00:56:18 +0000 2017
uber_11148,Uber_Support,11148,@Uber_Support I have been doing that for the last 50mins no reply,@118110 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 01 01:01:37 +0000 2017
uber_11149,Uber_Support,11149,Someone from @115873 needs to contact me ASAP or I am reporting there company this is ridiculous,@118110 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,Wed Nov 01 00:14:40 +0000 2017
uber_11153,Uber_Support,11153,@Uber_Support How long does it take to get approved as a driver?,@118111 We can take a look! Send us a note via https://t.co/LDXEzScUGp so our team can get in touch.,Wed Nov 01 00:49:31 +0000 2017
uber_11155,Uber_Support,11155,@Uber_Support if I wanted to be an UberEATS driver could I be under someone else’s insurance policy to qualify?,@118111 We’re here to help! Send us a note via https://t.co/uRjsQ64qLY and we'll be in touch.,Sat Oct 28 01:29:03 +0000 2017
uber_11157,Uber_Support,11157,"WHO THE HECK GAVE ME LESS THAN 5 STARS?! I’m a pleasure. @115873, please address and fix. https://t.co/7LzHzpYRpP",@118112 Hi Violetta! Find out more info about how ratings are determined here: https://t.co/kWptmPArTP,Wed Nov 01 00:47:19 +0000 2017
uber_11159,Uber_Support,11159,"What's the point of @115873's split fare feature if it never works, ever? @Uber_Support",@118113 Here to help! Please send us a note at https://t.co/OhfgxSAY58 and we'll be happy to look into this for you.,Wed Nov 01 00:09:03 +0000 2017
uber_11161,Uber_Support,11161,I hope the dumb bitch that stole my wallet in my @115873 pool chokes on a dick and gets a week load of diarrhea!,@118114 Here to help. Send us a note at https://t.co/kUyzFAuBFV so our team can connect.,Wed Nov 01 00:09:39 +0000 2017
uber_11559,Uber_Support,11559,"@Uber_Support thanks, however this is a link to the US Uber details. Is there somebody who can help for Australian drivers?",@118227 We're here to help! Send us a DM with your email address so we can follow up.,Wed Nov 22 12:29:12 +0000 2017
uber_11561,Uber_Support,11561,"@Uber_Support I have been requested to provide my driving record and submit applications for Passenger Transport Licence Code both of which I have obtained. There are however, no links nor upload options neither online or on the app available to upload these documents. How do I?",@118227 Hi there! Please visit; https://t.co/6Wvjulm8iF for more info. Please let us know if you have any other questions or concerns.,Sun Nov 19 10:53:11 +0000 2017
uber_11563,Uber_Support,11563,"@Uber_Support and so your team member did connect with me and suggested I change city in my email subscription settings on my profile page and I sent him a screenshot of my profile page to show how I didn't have the email subscription settings button over there at all. Since then, no replies!!",@118228 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 22 12:29:20 +0000 2017
uber_11565,Uber_Support,11565,"@Uber_Support I have moved recently from Delhi to Mumbai, India permanently. However, I keep getting SMS/email about offers in Delhi. How can I change that to Mumbai?",@118228 We'll be happy to take a closer look. Send us a note via https://t.co/zUe0dj6yoX so our team can connect.,Mon Nov 20 07:27:54 +0000 2017
uber_11669,Uber_Support,11669,@Uber_Support got this message few hours back. then hour later asked me if my account was working. I said no then the blocked me. https://t.co/uGQtHhWKGi,@118253 We've responded to your DM.,Tue Oct 31 23:49:34 +0000 2017
uber_11677,Uber_Support,11677,@115873 I have left my key in a taxi and need to get it back,@118255 Here to help! Send us a note here; https://t.co/rOtqyWzf0B and our team will be able to assist!,Wed Nov 01 00:22:03 +0000 2017
uber_11679,Uber_Support,11679,@115873 are a joke mate. Honestly trying to charge me £30 for a taxi to Mint when 10 mins ago it was £8? Sly bastards,@118256 Here to help! Send us a note here; https://t.co/oEOANqFpjc and our team will be able to assist!,Wed Nov 01 00:16:19 +0000 2017
